CustomColumn, Frame, TreatmentSensor, PER-X, PER-Y, LeftSector, RightSector, LeftFlagellumTip-X, LeftFlagellumTip-Y, RightFlagellumTip-X, RightFlagellumTip-Y, LeftFlagellumBase-X, LeftFlagellumBase-Y, RightFlagellumBase-X, RightFlagellumBase-Y, RotationAngle, AntennaSensorWidth, AntennaSensorHeight, AntennaSensorOffset-X, AntennaSensorOffset-Y, AntennaSensorScale-X, AntennaSensorScale-Y
Control-01,1346,56,308,174,3,1,208,228,329,135,267,233,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1347,59,308,174,3,2,208,231,350,174,267,233,342,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1348,59,308,174,3,2,208,231,350,174,267,233,342,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1349,54,308,174,3,2,208,233,368,202,267,233,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1350,60,308,174,3,3,208,233,373,213,267,233,360,221,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1351,58,308,174,3,3,205,228,378,221,267,231,362,223,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1352,61,308,174,2,3,208,215,378,223,272,226,365,228,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1353,58,308,174,2,3,210,192,388,228,272,221,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1354,57,308,174,2,3,218,179,388,208,277,215,362,221,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1355,56,308,174,2,2,223,171,381,187,280,213,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1356,58,308,174,2,2,223,171,365,171,280,213,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1357,54,308,174,2,2,218,177,355,166,277,215,350,177,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1358,54,308,174,2,2,218,177,344,190,277,215,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1359,56,308,174,2,1,210,197,344,130,272,221,334,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1360,58,308,174,2,1,208,202,339,130,272,223,334,187,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1361,57,308,174,2,1,208,208,337,133,272,223,334,153,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1362,56,308,174,2,1,208,213,339,138,270,226,339,148,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1363,57,308,174,2,2,208,213,347,182,272,226,342,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1364,57,308,174,2,2,210,215,355,184,272,226,344,205,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1365,57,308,174,2,2,210,215,355,184,272,226,344,205,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1366,57,308,174,2,2,208,215,342,187,272,226,339,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1367,56,308,174,2,1,208,213,337,143,272,226,337,148,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1368,60,308,174,2,1,208,208,331,133,272,223,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1369,61,308,174,2,1,208,210,329,133,270,226,329,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1370,61,308,174,2,1,208,210,329,133,270,226,329,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1371,56,308,174,3,1,208,218,337,135,270,228,337,148,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1372,59,308,174,3,2,210,233,347,187,267,236,342,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1373,61,308,174,3,2,215,249,355,190,267,239,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1374,59,308,174,3,2,218,257,386,179,267,244,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1375,57,308,174,3,2,223,264,401,192,267,249,357,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1376,58,308,174,3,3,223,264,411,200,267,249,362,223,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1377,55,308,174,3,3,226,264,417,208,267,244,362,226,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1378,59,308,174,3,3,223,233,419,215,270,231,365,228,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1379,59,308,174,2,3,231,208,419,215,272,223,362,226,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1380,58,308,174,2,3,241,192,417,190,280,213,360,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1381,57,308,174,2,2,241,174,414,182,282,210,360,215,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1382,56,308,174,2,2,239,174,411,179,282,210,360,215,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1383,55,308,174,2,3,236,200,419,195,277,215,360,221,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1384,57,308,174,3,3,226,218,422,202,272,226,362,223,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1385,57,308,174,3,3,226,244,422,215,267,236,365,228,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1386,57,308,174,3,3,226,259,422,218,267,244,365,228,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1387,57,308,174,3,3,228,267,422,223,267,249,365,231,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1388,57,308,174,3,3,231,272,419,233,270,254,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1389,56,308,174,3,3,233,272,411,244,270,254,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1390,58,308,174,3,3,228,264,406,221,267,244,365,231,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1391,56,308,174,3,3,226,223,375,213,270,231,357,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1392,58,308,174,2,2,228,192,375,164,275,218,350,208,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1393,57,308,174,2,2,233,177,347,195,280,213,344,205,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1394,57,308,174,2,1,241,187,362,138,280,213,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1395,59,308,174,2,1,233,215,357,135,272,223,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1396,58,308,174,3,1,228,233,357,135,267,236,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1397,59,308,174,3,1,223,257,344,161,267,241,344,166,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1398,61,308,174,3,1,223,267,342,182,267,249,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1399,58,308,174,3,2,223,270,355,171,267,249,344,202,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1400,58,308,174,3,2,213,254,344,182,267,241,339,197,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1401,56,308,174,3,1,208,236,337,143,267,233,339,151,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1402,56,308,174,2,1,210,202,331,135,272,223,331,148,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1403,57,308,174,2,1,215,184,331,133,275,218,331,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1404,56,308,174,2,1,218,177,329,133,280,213,329,164,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1405,57,308,174,2,1,223,174,331,138,280,213,329,146,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1406,58,308,174,2,2,221,174,339,187,280,213,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1407,58,308,174,2,2,223,171,339,187,280,213,339,200,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1408,57,308,174,2,2,223,174,365,184,280,213,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1409,57,308,174,2,2,215,182,383,205,277,215,357,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1410,60,308,174,2,3,210,195,393,215,275,218,362,223,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1411,57,308,174,2,3,210,205,406,228,272,223,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1412,59,308,174,2,3,210,197,411,233,272,221,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1413,56,308,174,2,3,215,184,414,233,275,218,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1414,56,308,174,2,3,218,179,419,231,280,213,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1415,56,308,174,2,3,226,169,422,223,280,213,365,231,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1416,58,308,174,2,3,231,161,422,218,282,210,365,228,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1417,55,308,174,2,3,228,169,419,215,280,213,365,228,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1418,51,308,174,2,3,218,179,422,218,277,215,365,228,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1419,52,308,174,2,3,213,190,422,223,275,218,365,231,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1420,54,308,174,2,3,210,197,422,231,272,221,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1421,55,308,174,2,3,213,200,419,241,272,221,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1422,53,308,174,2,3,210,202,419,244,272,223,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1423,57,308,174,2,3,213,202,419,244,272,223,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1424,56,308,174,2,3,213,202,419,246,272,223,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1425,54,308,174,2,3,213,202,419,246,272,223,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1426,54,308,174,2,3,210,205,417,249,272,223,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1427,58,308,174,2,3,210,208,419,251,270,226,365,244,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1428,58,308,174,2,4,210,210,417,257,272,226,365,246,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1429,57,308,174,2,4,210,213,417,259,272,226,365,246,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1430,58,308,174,2,4,208,215,414,262,270,228,365,246,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1431,58,308,174,3,4,208,215,414,262,270,228,365,246,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1432,58,308,174,3,4,208,218,414,264,270,228,362,249,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1433,58,308,174,3,4,208,218,414,264,270,228,362,249,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1434,59,308,174,3,4,208,218,414,267,270,228,362,249,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1435,58,308,174,3,4,208,218,414,264,270,228,362,249,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1436,58,308,174,3,4,208,218,414,264,270,228,362,249,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1437,60,308,174,3,4,210,218,411,267,270,228,365,249,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1438,60,308,174,3,4,210,218,411,267,270,228,365,249,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1439,59,308,174,3,4,210,218,411,270,267,228,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1440,56,308,174,3,4,208,218,411,270,267,228,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1441,56,308,174,3,4,208,218,411,270,270,228,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1442,57,308,174,3,4,208,218,409,272,267,228,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1443,57,308,174,3,4,208,218,411,272,267,228,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1444,57,308,174,3,4,208,218,409,272,267,228,362,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1445,56,308,174,3,4,210,218,409,272,262,228,362,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1446,54,308,174,3,4,210,218,406,272,267,228,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1447,57,308,174,3,4,210,221,404,264,231,226,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1448,57,308,174,3,4,210,221,404,264,231,226,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1449,57,308,174,3,4,226,223,404,264,231,226,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1450,57,308,174,3,4,218,221,401,270,262,226,362,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1451,58,308,174,3,4,210,215,404,267,233,223,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1452,56,308,174,3,4,210,213,401,272,267,228,362,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1453,55,308,174,2,4,210,210,399,282,270,226,360,259,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1454,57,308,174,2,4,213,205,399,280,270,226,357,259,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1455,57,308,174,2,4,213,200,399,282,272,223,357,262,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1456,58,308,174,2,4,215,197,399,282,272,223,357,262,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1457,58,308,174,2,4,213,200,399,282,272,223,357,262,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1458,56,308,174,2,4,213,205,401,277,270,226,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1459,56,308,174,2,4,210,210,404,270,270,226,360,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1460,57,308,174,2,4,210,213,401,257,267,226,365,244,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1461,60,308,174,2,3,210,213,393,221,259,223,365,231,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1462,59,308,174,2,3,210,213,383,208,257,223,362,223,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1463,58,308,174,2,2,210,213,368,200,257,223,357,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1464,56,308,174,2,2,210,213,362,187,257,223,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1465,58,308,174,2,2,213,213,352,195,251,223,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1466,56,308,174,3,2,213,215,350,177,246,223,347,195,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1467,57,308,174,3,2,226,221,352,195,270,228,350,208,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1468,56,308,174,3,3,210,218,373,218,246,226,357,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1469,58,308,174,3,3,213,221,386,221,233,226,365,231,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1470,61,308,174,3,3,210,221,401,239,249,228,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1471,58,308,174,3,3,210,221,406,246,246,228,365,246,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1472,58,308,174,3,4,210,223,406,262,246,228,362,249,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1473,56,308,174,3,4,210,221,406,267,246,228,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1474,57,308,174,3,4,208,223,406,270,267,231,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1475,58,308,174,3,4,208,226,406,275,264,231,362,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1476,58,308,174,3,4,208,228,406,277,264,233,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1477,58,308,174,3,4,208,233,404,277,267,233,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1478,60,308,174,3,4,208,239,406,277,264,236,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1479,58,308,174,3,4,208,241,406,277,267,236,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1480,58,308,174,3,4,208,246,404,280,264,236,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1481,56,308,174,3,4,210,251,404,282,264,239,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1482,58,308,174,3,4,210,254,404,280,267,241,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1483,58,308,174,3,4,213,259,406,277,267,244,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1484,58,308,174,3,4,213,262,406,277,267,246,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1485,59,308,174,3,4,215,262,406,275,267,246,360,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1486,57,308,174,3,4,210,257,409,275,267,244,360,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1487,57,308,174,3,4,210,249,409,275,267,241,360,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1488,58,308,174,3,4,210,241,409,275,264,236,360,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1489,57,308,174,3,4,213,226,406,277,267,233,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1490,57,308,174,3,4,213,213,406,280,270,228,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1491,58,308,174,2,4,251,208,406,280,272,223,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1492,58,308,174,2,4,244,174,406,277,275,218,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1493,57,308,174,2,4,257,164,409,275,277,215,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1494,58,308,174,1,4,267,153,409,275,277,215,362,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1495,59,308,174,1,4,282,156,414,264,277,215,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1496,59,308,174,2,3,251,166,417,246,275,218,365,244,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1497,58,308,174,2,3,228,177,411,213,272,223,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1498,59,308,174,2,3,221,184,404,197,272,223,362,226,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1499,57,308,174,2,2,215,195,388,179,270,226,360,221,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1500,57,308,174,2,2,213,202,375,169,270,228,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1501,56,308,174,2,2,215,200,357,164,270,226,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1502,57,308,174,2,2,244,192,350,164,272,223,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1503,57,308,174,2,2,257,161,342,161,275,218,350,208,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1504,60,308,174,2,2,251,161,344,159,272,221,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1505,58,308,174,2,2,236,177,368,161,272,221,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1506,58,308,174,2,2,236,177,355,166,272,221,352,210,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1507,55,308,174,2,2,218,192,388,177,272,226,357,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1508,55,308,174,2,2,218,192,388,177,272,226,357,218,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1509,57,308,174,2,3,218,197,399,195,270,226,362,226,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1510,57,308,174,2,3,215,200,404,215,270,228,368,236,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1511,59,308,174,2,3,210,208,411,246,270,228,365,244,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1512,57,308,174,2,4,210,213,411,259,270,228,362,249,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1513,57,308,174,3,4,210,215,409,270,267,231,362,251,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1514,58,308,174,3,4,210,215,406,272,267,231,360,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1515,56,308,174,3,4,210,221,409,272,267,231,360,254,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1516,57,308,174,3,4,208,226,406,277,267,233,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1517,58,308,174,3,4,208,228,406,277,267,233,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1518,58,308,174,3,4,208,233,406,280,264,236,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1519,58,308,174,3,4,210,233,406,277,267,236,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1520,58,308,174,3,4,208,236,406,277,264,236,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1521,56,308,174,3,4,208,236,406,277,267,239,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
Control-01,1522,59,308,174,3,4,210,239,404,277,264,236,360,257,-7,258,258,187,107,2.57712741596489,2.57712741596489
