Frame, Changed Pixels
12143, 6703
12144, 7575
12145, 9614
12146, 9081
12147, 8335
12148, 10235
12149, 8776
12150, 7829
12151, 9881
12152, 9530
12153, 8220
12154, 9602
12155, 7759
12156, 7146
12157, 5965
12158, 5969
12159, 8131
12160, 8043
12161, 5763
12162, 6252
12163, 8267
12164, 8015
12165, 7471
12166, 11067
12167, 11308
12168, 11299
12169, 10488
12170, 11305
12171, 9689
12172, 7296
12173, 10382
12174, 15382
12175, 10144
12176, 11644
12177, 9502
12178, 9357
12179, 8450
12180, 10433
12181, 6873
12182, 7553
12183, 7224
12184, 7592
12185, 7338
12186, 7504
12187, 7089
12188, 6448
12189, 5204
12190, 7483
12191, 11355
12192, 9475
12193, 9729
12194, 6645
12195, 8075
12196, 7967
12197, 6769
12198, 6972
12199, 5906
12200, 6792
12201, 7394
12202, 6363
12203, 6089
12204, 6556
12205, 5394
12206, 5789
12207, 5294
12208, 6105
12209, 8261
12210, 8809
12211, 9661
12212, 7425
12213, 8419
12214, 9127
12215, 7859
12216, 8066
12217, 8790
12218, 9229
12219, 7453
12220, 6270
12221, 5738
12222, 6347
12223, 8745
12224, 7478
12225, 5990
12226, 5658
12227, 8498
12228, 9948
12229, 7920
12230, 7885
12231, 9911
12232, 9677
12233, 6373
12234, 10121
12235, 7325
12236, 9420
12237, 8548
12238, 10390
12239, 11841
12240, 9123
12241, 8541
12242, 9543
12243, 10307
12244, 15954
12245, 13193
12246, 12615
12247, 13215
12248, 9562
12249, 13613
12250, 12683
12251, 12054
12252, 9413
12253, 10294
12254, 17217
12255, 14585
12256, 12219
12257, 7921
12258, 8925
12259, 8832
12260, 9694
12261, 11942
12262, 11127
12263, 7966
12264, 11023
12265, 10891
12266, 8776
12267, 9429
12268, 14408
12269, 14127
12270, 8021
12271, 10396
12272, 8351
12273, 8486
12274, 9362
12275, 10195
12276, 11874
12277, 9260
12278, 5174
12279, 6059
12280, 7987
12281, 12196
12282, 10431
12283, 8458
12284, 9616
12285, 9872
12286, 10748
12287, 7918
12288, 11781
12289, 9918
12290, 7203
12291, 7603
12292, 8099
12293, 8053
12294, 11989
12295, 10114
12296, 10624
12297, 13594
12298, 10045
12299, 10610
12300, 11333
12301, 10120
12302, 9230
12303, 12876
12304, 15709
12305, 10308
12306, 17057
12307, 12915
12308, 16525
12309, 8667
12310, 11075
12311, 9223
12312, 10671
12313, 22238
12314, 12304
12315, 15857
12316, 7957
12317, 9467
12318, 9759
12319, 11380
12320, 9718
12321, 8269
12322, 11749
12323, 9008
12324, 5420
12325, 4894
12326, 6242
12327, 7582
12328, 10388
12329, 10514
12330, 10193
12331, 8174
12332, 12000
12333, 8962
12334, 15161
12335, 7975
12336, 7775
12337, 12249
12338, 12464
12339, 8138
12340, 10519
12341, 10132
12342, 11305
12343, 10910
12344, 9807
12345, 9326
12346, 10235
12347, 11764
12348, 9607
12349, 10664
12350, 10408
12351, 11981
12352, 17903
12353, 13723
12354, 18087
12355, 22217
12356, 11680
12357, 11205
12358, 14591
12359, 13190
12360, 8874
12361, 15095
12362, 18698
12363, 16465
12364, 14186
12365, 14092
12366, 10358
12367, 10927
12368, 15593
12369, 9143
12370, 11884
12371, 12935
12372, 22362
12373, 14920
12374, 10464
12375, 8929
12376, 7896
12377, 8450
12378, 10840
12379, 12877
12380, 9393
12381, 13669
12382, 16330
12383, 18452
12384, 13009
12385, 12107
12386, 10858
12387, 8900
12388, 10654
12389, 14034
12390, 12858
12391, 12018
12392, 8384
12393, 12570
12394, 9562
12395, 12134
12396, 12941
12397, 12727
12398, 14208
12399, 14645
12400, 11492
12401, 8010
12402, 12215
12403, 9542
12404, 17587
12405, 20092
12406, 16805
12407, 13245
12408, 11221
12409, 9766
12410, 12787
12411, 11298
12412, 8369
12413, 13170
12414, 10285
12415, 15412
12416, 18391
12417, 10801
12418, 10162
12419, 15813
12420, 14681
12421, 12857
12422, 14086
12423, 13929
12424, 23927
12425, 10204
12426, 13949
12427, 13153
12428, 9679
12429, 12883
12430, 13029
12431, 11161
12432, 12285
12433, 23960
12434, 11955
12435, 13950
12436, 13128
12437, 12994
12438, 18300
12439, 9200
12440, 12300
12441, 13378
12442, 20136
12443, 19003
12444, 13570
12445, 12406
12446, 12173
12447, 10044
12448, 13196
12449, 14535
12450, 11185
12451, 12659
12452, 10311
12453, 20322
12454, 13197
12455, 12328
12456, 17127
12457, 14161
12458, 13555
12459, 21921
12460, 9936
12461, 18156
12462, 16439
12463, 11275
12464, 11662
12465, 17173
12466, 18336
12467, 11980
12468, 13549
12469, 15759
12470, 14125
12471, 20486
12472, 14290
12473, 10899
12474, 14406
12475, 16473
12476, 13822
12477, 13370
12478, 12131
12479, 12011
12480, 12815
12481, 14157
12482, 10256
12483, 12534
12484, 10011
12485, 17486
12486, 8166
12487, 19134
12488, 20477
12489, 27351
12490, 19211
12491, 12779
12492, 11535
12493, 19754
12494, 17372
12495, 10886
12496, 8318
12497, 11263
12498, 18830
12499, 14571
12500, 11654
12501, 21209
12502, 11732
12503, 15784
12504, 11944
12505, 15652
12506, 17789
12507, 22398
12508, 10476
12509, 16099
12510, 16891
12511, 12781
12512, 10392
12513, 12107
12514, 10145
12515, 14923
12516, 12348
12517, 15565
12518, 16676
12519, 11502
12520, 13980
12521, 15743
12522, 11825
12523, 15883
12524, 12564
12525, 19190
12526, 18003
12527, 14191
12528, 14296
12529, 14021
12530, 14522
12531, 10754
12532, 9170
12533, 10058
12534, 10329
12535, 8422
12536, 9195
12537, 11114
12538, 9642
12539, 9438
12540, 10868
12541, 11203
12542, 14856
12543, 8443
12544, 10526
12545, 17226
12546, 17032
12547, 14853
12548, 25749
12549, 17515
12550, 16332
12551, 15895
12552, 13102
12553, 11198
12554, 17579
12555, 12648
12556, 8449
12557, 10644
12558, 9906
12559, 11506
12560, 17126
12561, 9735
12562, 9608
12563, 19444
12564, 10771
12565, 10214
12566, 15413
12567, 15751
12568, 12414
12569, 14115
12570, 13688
12571, 18695
12572, 14085
12573, 26609
12574, 12502
12575, 30910
12576, 14694
12577, 13037
12578, 19640
12579, 11943
12580, 14921
12581, 10317
12582, 15706
12583, 18383
12584, 11608
12585, 11079
12586, 20839
12587, 9255
12588, 15173
12589, 16881
12590, 14894
12591, 11585
12592, 16227
12593, 21160
12594, 25589
12595, 21034
12596, 15473
12597, 24664
12598, 19205
12599, 14911
12600, 11716
12601, 12005
12602, 15640
12603, 11252
12604, 11615
12605, 14165
12606, 10090
12607, 16890
12608, 11739
12609, 13881
12610, 15498
12611, 17109
12612, 15471
12613, 15044
12614, 14456
12615, 23237
12616, 9619
12617, 19137
12618, 11325
12619, 14285
12620, 17530
12621, 15190
12622, 13522
12623, 16908
12624, 15304
12625, 12047
12626, 12807
12627, 12793
12628, 13618
12629, 9514
12630, 9346
12631, 8139
12632, 7142
12633, 6843
12634, 7533
12635, 7705
12636, 9411
12637, 9036
12638, 8199
12639, 9854
12640, 10853
12641, 12321
12642, 16233
12643, 13980
12644, 19712
12645, 14193
12646, 16285
12647, 14207
12648, 11314
12649, 11045
12650, 12456
12651, 9200
12652, 12019
12653, 15716
12654, 11868
12655, 15157
12656, 11878
12657, 9388
12658, 9431
12659, 9075
12660, 9179
12661, 11480
12662, 11040
12663, 9807
12664, 14692
12665, 8994
12666, 7698
12667, 9182
12668, 7944
12669, 9019
12670, 7832
12671, 12515
12672, 10359
12673, 7332
12674, 10529
12675, 8578
12676, 11574
12677, 7983
12678, 12605
12679, 9713
12680, 9296
12681, 8745
12682, 7851
12683, 8042
12684, 8262
12685, 8191
12686, 9422
12687, 7504
12688, 10035
12689, 10030
12690, 8246
12691, 7432
12692, 8663
12693, 10666
12694, 20883
12695, 14452
12696, 17025
12697, 7591
12698, 11431
12699, 13156
12700, 8252
12701, 11395
12702, 8537
12703, 10294
12704, 17498
12705, 17076
12706, 9907
12707, 6841
12708, 8210
12709, 11408
12710, 9409
12711, 10834
12712, 14253
12713, 13421
12714, 10811
12715, 10395
12716, 22278
12717, 19944
12718, 10434
12719, 14877
12720, 10833
12721, 7478
12722, 9364
12723, 7518
12724, 10267
12725, 9253
12726, 8507
12727, 9681
12728, 6814
12729, 8824
12730, 6650
12731, 9239
12732, 10974
12733, 11874
12734, 14980
12735, 13563
12736, 12774
12737, 10653
12738, 16034
12739, 12594
12740, 19189
12741, 12096
12742, 13114
12743, 13171
12744, 16055
12745, 13858
12746, 13749
12747, 13209
12748, 12947
12749, 9269
12750, 21251
12751, 21461
12752, 15013
12753, 11128
12754, 12651
12755, 11900
12756, 13912
12757, 10617
12758, 15012
12759, 9481
12760, 9093
12761, 16469
12762, 12109
12763, 14802
12764, 14581
12765, 10104
12766, 12557
12767, 15028
12768, 14653
12769, 8356
12770, 8575
12771, 14371
12772, 16243
12773, 14449
12774, 9794
12775, 8831
12776, 11977
12777, 12081
12778, 10896
12779, 7924
12780, 9579
12781, 11197
12782, 9984
12783, 9870
12784, 9560
12785, 10333
12786, 9720
12787, 11662
12788, 16264
12789, 10506
12790, 12918
12791, 10963
12792, 10887
12793, 8531
12794, 12397
12795, 14253
12796, 12037
12797, 6709
12798, 8101
12799, 7858
12800, 9426
12801, 11302
12802, 9570
12803, 15119
12804, 14841
12805, 12781
12806, 10760
12807, 9002
12808, 9692
12809, 9174
12810, 8903
12811, 9664
12812, 9637
12813, 11156
12814, 17761
12815, 9895
12816, 13981
12817, 8986
12818, 12386
12819, 7999
12820, 12965
12821, 9532
12822, 9523
12823, 16176
12824, 11588
12825, 14409
12826, 11497
12827, 11240
12828, 11848
12829, 16117
12830, 8420
12831, 6287
12832, 7198
12833, 10678
12834, 11140
12835, 10375
12836, 12722
12837, 11281
12838, 11884
12839, 10032
12840, 9454
12841, 7263
12842, 9395
12843, 10210
12844, 8811
12845, 8423
12846, 11827
12847, 10354
12848, 8972
12849, 10592
12850, 9779
12851, 11485
12852, 12565
12853, 8327
12854, 8199
12855, 8691
12856, 9018
12857, 9201
12858, 14106
12859, 14328
12860, 10299
12861, 12559
12862, 10799
12863, 14342
12864, 9470
12865, 10630
12866, 10578
12867, 8259
12868, 7414
12869, 8287
12870, 7353
12871, 8110
12872, 5385
12873, 6419
12874, 7211
12875, 7673
12876, 8338
12877, 11460
12878, 8004
12879, 9052
12880, 9166
12881, 9163
12882, 7733
12883, 7849
12884, 13649
12885, 16435
12886, 12147
12887, 14284
12888, 14652
12889, 11130
12890, 15484
12891, 14112
12892, 15879
12893, 10856
12894, 13304
12895, 17154
12896, 9629
12897, 9905
12898, 7077
12899, 10533
12900, 11309
12901, 12173
12902, 8095
12903, 10011
12904, 9768
12905, 9021
12906, 7666
12907, 5904
12908, 9881
12909, 12092
12910, 17976
12911, 18348
12912, 10442
12913, 14608
12914, 13320
12915, 9908
12916, 13656
12917, 9348
12918, 13749
12919, 15079
12920, 12352
12921, 8066
12922, 8506
12923, 8311
12924, 9148
12925, 9067
12926, 9013
12927, 14611
12928, 9667
12929, 8341
12930, 12899
12931, 12812
12932, 13256
12933, 8663
12934, 9862
12935, 10856
12936, 7350
12937, 10203
12938, 9190
12939, 8047
12940, 9066
12941, 6578
12942, 6789
12943, 8121
12944, 10319
12945, 9650
12946, 7149
12947, 6020
12948, 6627
12949, 5639
12950, 6518
12951, 7335
12952, 5825
12953, 8052
12954, 9582
12955, 6544
12956, 5580
12957, 7348
12958, 5705
12959, 7300
12960, 7691
12961, 6430
12962, 5775
12963, 6196
12964, 6390
12965, 5247
12966, 5054
12967, 6973
12968, 8461
12969, 8466
12970, 6882
12971, 8793
12972, 11363
12973, 9791
12974, 8438
12975, 7770
12976, 7142
12977, 5701
12978, 7320
12979, 7186
12980, 6851
12981, 11507
12982, 12039
12983, 9990
12984, 8020
12985, 8670
12986, 8916
12987, 10172
12988, 8011
12989, 7419
12990, 7343
12991, 7060
12992, 6564
12993, 6974
12994, 6837
12995, 7979
12996, 6359
12997, 7366
12998, 7078
12999, 6300
13000, 6571
13001, 6214
13002, 8463
13003, 11048
13004, 13524
13005, 8656
13006, 8439
13007, 8517
13008, 5917
13009, 8874
13010, 8435
13011, 7720
13012, 8577
13013, 6823
13014, 7571
13015, 9572
13016, 6500
13017, 5887
13018, 6298
13019, 8132
13020, 9044
13021, 6740
13022, 8285
13023, 8843
13024, 10443
13025, 8557
13026, 10410
13027, 9859
13028, 8667
13029, 8790
13030, 10261
13031, 7576
13032, 8389
13033, 9162
13034, 9771
13035, 9711
13036, 7764
13037, 7707
13038, 9602
13039, 6776
13040, 8541
13041, 9912
13042, 8189
13043, 6142
13044, 8021
13045, 10563
13046, 9177
13047, 6661
13048, 7800
13049, 8456
13050, 7918
13051, 9337
13052, 7285
13053, 7482
13054, 8345
13055, 9023
13056, 7934
13057, 11350
13058, 11590
13059, 11286
13060, 13804
13061, 10965
13062, 9655
13063, 7668
13064, 10010
13065, 9203
13066, 8770
13067, 10691
13068, 8282
13069, 9786
13070, 9529
13071, 14163
13072, 17118
13073, 11636
13074, 19261
13075, 12928
13076, 12241
13077, 10448
13078, 11082
13079, 9843
13080, 13540
13081, 9688
13082, 8071
13083, 8254
13084, 10886
13085, 10309
13086, 11979
13087, 9188
13088, 13331
13089, 11565
13090, 9352
13091, 7636
13092, 10395
13093, 9588
13094, 9536
13095, 7656
13096, 10705
13097, 8655
13098, 11215
13099, 8710
13100, 8834
13101, 10451
13102, 8119
13103, 9487
13104, 8816
13105, 10242
13106, 12055
13107, 12065
13108, 7452
13109, 6177
13110, 9484
13111, 8805
13112, 10257
13113, 11151
13114, 10423
13115, 14939
13116, 15370
13117, 16338
13118, 11794
13119, 12005
13120, 13144
13121, 15580
13122, 11695
13123, 10791
13124, 13456
13125, 12881
13126, 10174
13127, 10388
13128, 8911
13129, 16793
13130, 16781
13131, 10723
13132, 12451
13133, 12880
13134, 12062
13135, 9666
13136, 16118
13137, 11501
13138, 10268
13139, 8893
13140, 10100
13141, 9126
13142, 14937
13143, 13853
13144, 10340
13145, 13462
13146, 13725
13147, 11137
13148, 16044
13149, 12744
13150, 12835
13151, 10960
13152, 11102
13153, 10689
13154, 11182
13155, 14145
13156, 16736
13157, 12375
13158, 15076
13159, 18191
13160, 12859
13161, 18153
13162, 14086
13163, 15158
13164, 12424
13165, 17521
13166, 26121
13167, 10839
13168, 25799
13169, 13795
13170, 21188
13171, 11031
13172, 9015
13173, 20599
13174, 19478
13175, 13322
13176, 14256
13177, 17885
13178, 14111
13179, 8322
13180, 8648
13181, 7400
13182, 10691
13183, 18465
13184, 21540
13185, 12948
13186, 17949
13187, 17862
13188, 15484
13189, 12907
13190, 10867
13191, 19560
13192, 13036
13193, 10973
13194, 28177
13195, 30139
13196, 16766
13197, 17127
13198, 10826
13199, 13201
13200, 22798
13201, 20286
13202, 11896
13203, 13525
13204, 24624
13205, 22313
13206, 13340
13207, 14059
13208, 11731
13209, 18920
13210, 12996
13211, 14171
13212, 24413
13213, 13444
13214, 11602
13215, 12793
13216, 12575
13217, 18570
13218, 24694
13219, 15525
13220, 11335
13221, 10253
13222, 11292
13223, 12827
13224, 12216
13225, 10002
13226, 15395
13227, 17510
13228, 10926
13229, 13644
13230, 13932
13231, 12845
13232, 28949
13233, 16274
13234, 13726
13235, 12670
13236, 14241
13237, 21363
13238, 16123
13239, 11564
13240, 13800
13241, 18913
13242, 12522
13243, 16782
13244, 13204
13245, 14727
13246, 10643
13247, 13398
13248, 13940
13249, 14981
13250, 15687
13251, 18188
13252, 18893
13253, 14999
13254, 12784
13255, 28401
13256, 22217
13257, 25365
13258, 14945
13259, 13435
13260, 14064
13261, 22274
13262, 12449
13263, 12762
13264, 12520
13265, 12777
13266, 21488
13267, 12600
